"","reuniao","data","nome","funcao_blocoPar","BlocoParl","partido","estado","complemento","fala"
"1","17","2021-06-09","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM. Fala da Presidência.)","PSD","AM","Fala da Presidência","Bom dia a todos e a todas! Havendo número regimental, declaro aberta a 17ª Reunião da Comissão Parlamentar de Inquérito criada pelos Requerimentos 1.371, 1.372, de 2021, para apurar as ações e omissões do Governo Federal no enfrentamento da pandemia, bem como outras ações ou omissões cometidas por administradores públicos federais, estaduais e municipais, no trato com a coisa pública, durante a vigência da calamidade originada pela pandemia do coronavírus. A presente reunião destina-se à apreciação de requerimentos e ao depoimento do seu Antônio Elcio Franco, ex-Secretário-Executivo do Ministério da Saúde. Havendo número regimental, coloco em votação a Ata da 16ª Reunião, solicitando a dispensa de sua leitura. Os Srs. Senadores que aprovam permaneçam como se encontram.  Aprovada. Vou passar a palavra ao Relator, pra que a gente possa votar os requerimentos de informações, quebras de sigilos e convocações. Senador Otto Alencar. "
"2","17","2021-06-09","OTTO ALENCAR","(PSD - BA. Pela ordem.)","(PSD - BA. Pela ordem.)","PSD","BA","Pela ordem","Pela ordem, Sr. Presidente. Sr. Presidente, ontem das coisas importantes que não ficaram muito esclarecidas, porque houve um diálogo mais áspero entre o Ministro Marcelo Queiroga comigo... Às vezes acontece isso em CPI. Só quem não participou ainda que pode ignorar coisa dessa natureza num momento tão trágico que vive o povo brasileiro com essa situação de crise sanitária. E eu digo que foi importante pelo seguinte: porque, quando qualquer medicação ou vacina nova é lançada no mercado, é obrigação do médico ler a bula. Todos nós que somos profissionais de saúde, normalmente, sempre fazemos isso. Quando eu perguntei ao Ministro, eu pensei que ele tinha lido e, portanto, que poderíamos debater o assunto da vacina da Pfizer e da vacina AstraZeneca, porque está escrito na bula: AstraZeneca, 28 dias a segunda dose – depois da primeira dose, 28 dias; Pfizer, primeira dose, com 21 dias a segunda dose. O que aconteceu? Como o País não comprou as doses suficientes para fazer a vacinação e a segunda dose na data prevista e pré-estatuída na bula – de 21 dias, da Pfizer – se esticou pra 90 dias. Tudo bem. A primeira dose já dá uma imunidade; não a imunidade necessária pra não contrair a doença, mas dá. E se esticou pra segunda... Nesse intervalo de 90 dias, tudo pode acontecer, até porque não se tem previsão ainda de uma doença tão grave como essa de que a Medicina e a Ciência não conseguiram explicar ainda todas as manifestações clínicas. O que eu quis mostrar é que, naquele momento em que a Dra. Francieli Fantinato fez uma nota técnica e mandou para os Estados, para que parturientes pudessem tomar a segunda dose – e muitas mulheres foram a óbito –, eu queria dizer que isso é muito grave. E não consegui dizer, porque ele começou logo dizendo: ""Já vacinei 70 milhões de pessoas"". Não é assim. Será que uma vida não vale a pena? De uma senhora grávida que queria dar à luz? Não vale a pena se discutir e debater por que deu a segunda dose de forma...? – com imperícia, na minha opinião. Então, aquela norma editada pela Dra. Francieli, que não chegou sequer a assumir o cargo, foi retirada imediatamente depois do óbito. E, depois, o Ministro quis nomear a Dra. Luana Araújo, e o Governo não aceitou porque as posições dela são científicas, são sintonizadas com a ciência, com aquilo que é correto fazer numa doença dessa natureza.         Portanto, Sr. Presidente, diante desse fato, que é um fato grave, não se deu a segunda dose com 21 dias da Pfizer e 28 da AstraZeneca porque não tinha vacina pra dar. Aí se começou a dar a primeira dose e esticar, e dizer ""vacinamos 74 milhões de brasileiros"" com a primeira dose. A segunda dose... A primeira e a segunda dose, 10,8% até ontem. Isso significa 20 milhões de brasileiros, num país de 215 milhões de brasileiros. Era isso que eu queria explicar. E repetindo: todo médico tem que ler a bula. Não é Anvisa, não, senhor. É o médico. Por isso, eu fui ler a bula das vacinas, traduzi com dificuldade do inglês para o português, pra ler, pra saber e não dizer bobagem. Eu não posso me envolver numa coisa, numa discussão dessa sem ter consciência daquilo que eu estou falando. Por isso, Sr. Presidente, quero que V. Exa. aprecie este requerimento que faço aqui agora: requeiro, nos termos do art. 58, §3º, da Constituição Federal, e da Lei nº 1.579, de 1952, e do art. 148 do Regimento Interno do Senado Federal, a convocação da Dra. Francieli Fantinato, Coordenadora do Programa Nacional de Imunizações do Ministério da Saúde, para prestar depoimento perante esta Comissão Parlamentar de Inquérito como testemunha. Segundo o art. 153 do Regimento Interno do Senado Federal, combinado com o art. 229 do Código de Processo Penal, requeiro a convocação com vista à acareação entre testemunhas, da Dra. Luana Araújo e Dra. Francieli Fantinato, para prestar esclarecimento com relação à vacinação de gestantes. A Dra. Francieli Fantinato editou nota técnica aos Estados recomendando a vacinação de gestantes que tinham recebido a primeira dose da AstraZeneca com qualquer vacina que estivesse disponível, sem nenhuma comprovação de segurança ou eficiência disso em gestantes. Repetindo, Sr. Presidente: sem nenhuma comprovação de segurança ou eficácia disso em gestantes, o que levou a óbito, comprovado e reconhecido ontem aqui pelo Ministro Marcelo Queiroga. Quando eu perguntei a ele se a paciente foi a óbito, ele confirmou que foi. Não foi só uma paciente que, gestante, fez e foi vítima dessa imperícia do Ministério da Saúde. Qualquer vida vale a pena. São ali 477 mil óbitos, mas quem perdeu a mãe, quem perdeu o pai, os órfãos da CPI, as viúvas, os netos que perderam seus avós... Vale a pena se investigar para que, no relatório final, seja apreciado pelo conjunto dos Senadores para responsabilizar aqueles que, na negligência, na falta de atenção com a vida, levaram a óbito parte da população brasileira. Muito obrigado, e encaminho a V. Exa. "
"3","17","2021-06-09","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Coloco extrapauta o pedido do Senador Otto Alencar. "
"4","17","2021-06-09","EDUARDO GIRÃO","(Bloco Parlamentar PODEMOS/PSDB/PSL/PODEMOS - CE)","Bloco Parlamentar PODEMOS/PSDB/PSL","PODEMOS","CE","","Sr. Presidente, pela ordem. "
"5","17","2021-06-09","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Senador Izalci.  O senhor pediu a palavra? "
"6","17","2021-06-09","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF. Pela ordem.)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","Pela ordem","Está na pauta já, para a gente votar, o Requerimento 114, de ontem. Então, acho que vamos votar daqui a pouco, não é isso? "
"7","17","2021-06-09","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Já, já. "
"8","17","2021-06-09","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","","Está o.k. "
"9","17","2021-06-09","EDUARDO GIRÃO","(Bloco Parlamentar PODEMOS/PSDB/PSL/PODEMOS - CE)","Bloco Parlamentar PODEMOS/PSDB/PSL","PODEMOS","CE","","Pela ordem, Presidente. "
"10","17","2021-06-09","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Senador Eduardo Girão. "
