"","reuniao","data","nome","funcao_blocoPar","BlocoParl","partido","estado","complemento","fala"
"1","55","2021-09-16","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM. Fala da Presidência.)","PSD","AM","Fala da Presidência","Havendo número regimental, declaro aberta a 55ª Reunião da Comissão Parlamentar de Inquérito criada pelos Requerimentos 1.371 e 1.372, de 2021, para apurar as ações e omissões do Governo Federal no enfrentamento da pandemia da covid-19, bem como outras ações ou omissões cometidas por administradores públicos federais, estaduais e municipais, no trato com a coisa pública, durante a vigência da calamidade originada pela pandemia do coronavírus. A presente reunião era destinada ao depoimento do Sr. Pedro Benedito da Silva Júnior, em atendimento ao Requerimento nº 990, de autoria do Senador Randolfe Rodrigues. O depoente, através dos advogados, mandou um comunicado à CPI, com base no Código Penal, informando que deveria ter sido comunicado 48 horas antes, por isso não viria, mas, assim mesmo... Ele quer que se cumpram as 48 horas, mas, para solicitar ao Supremo para ficar calado, ele entrou... Ele foi lá no Supremo, o Sr. Pedro Benedito Batista Júnior, e conseguiu um habeas corpus com o Ministro Lewandowski, que concedeu, em parte, o habeas corpus. Ele já tinha conhecimento desse habeas corpus desde ontem, porque ele tinha que comparecer. Então, ele teria tempo suficiente para ter comparecido aqui.         Eu abro aqui para receber opiniões dos Senadores. Senador Humberto Costa. "
"2","55","2021-09-16","HUMBERTO COSTA","(Bloco Parlamentar da Resistência Democrática/PT - PE. Pela ordem.)","Bloco Parlamentar da Resistência Democrática","PT","PE","Pela ordem","Sr. Presidente, Sras. Senadoras, Srs. Senadores, eu acho que uma das coisas que tem pautado a posição da CPI é dar realmente o direito ao contraditório, não é? É óbvio que esse não comparecimento e o pedido ao Supremo são muito paradoxais, porque, afinal de contas, essas pessoas têm propalado que o trabalho desenvolvido por esta instituição é um trabalho preciso, científico e que o objetivo é ajudar a enfrentar a pandemia. Então, nada mais natural do que essas pessoas quererem vir aqui. Quantas instituições e pessoas estão nos procurando, querendo falar na CPI sobre ações que foram feitas, como é que os Estados atuaram, os Municípios, e nós... E eles tiveram a oportunidade de vir aqui para falar de todas as coisas boas que eles supõem que tenham feito. Então, eu acho que a melhor coisa é que a gente realmente marque para a semana que vem a vinda desse pessoal, com o prazo que eles acham que é fundamental. É uma contradição que eles tenham tantas coisas boas feitas e peçam ao Supremo para ficar em silêncio aqui. Quer dizer, esse é um dos grandes paradoxos que a gente encontra nesta CPI: gente que ia para a rede social, escrevia coisa, dizia coisa e, em vez de vir aqui para sustentar o que disse, vai ao Supremo para ter o direito de não falar. Então... Mas vamos chamá-lo para que ele possa falar. Então, a minha sugestão, Presidente, é que nós pudéssemos encaminhar a marcação da vinda do Sr. Pedro Batista ou de algum representante da Prevent Senior para semana que vem. A outra coisa importante que eu queria colocar é que todos esses documentos que estão circulando aí na imprensa são públicos, nós não quebramos nenhum tipo de sigilo, não recebemos nada sigilosamente. Essas informações são do conhecimento de todo mundo, inclusive do próprio Prevent Senior. Então, a minha sugestão seria essa. Isso foi baseado não meramente em declarações, embora existam declarações muito graves, muito contundentes de profissionais de saúde, mas o que está aqui foi objeto de material documental – 99% do que tem aqui é material documental. Na minha opinião, nós podemos fazer muito bem, tranquilamente, uma acareação entre o Sr. Pedro Benedito e o material que está aqui. Agora, se o entendimento da CPI é que deve trazer médicos aqui, eu acho que também pode se fazer o pedido, o convite e tal. O fato é que há muitas denúncias de perseguição também – eu até compreendo –, mas, se for o entendimento da CPI que é bom que venham também os médicos, a gente pode chamar ou para uma audiência mais reservada ou para uma audiência inteiramente pública, para que eles possam também confirmar, pelo testemunho, o que já está aqui escrito com as provas. Essa é a minha ideia, minha sugestão.         "
"3","55","2021-09-16","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Senador Otto, depois o Senador Alessandro. "
"4","55","2021-09-16","OTTO ALENCAR","(PSD - BA. Pela ordem.)","(PSD - BA. Pela ordem.)","PSD","BA","Pela ordem","Agradeço a V. Exa., Senador Omar Aziz. Quero parabenizar o aniversariante do dia, meu estimado amigo... "
"5","55","2021-09-16","HUMBERTO COSTA","(Bloco Parlamentar da Resistência Democrática/PT - PE)","Bloco Parlamentar da Resistência Democrática","PT","PE","","Eu também. Falei e me esqueci. "
"6","55","2021-09-16","OTTO ALENCAR","(PSD - BA)","(PSD - BA)","PSD","BA","","... jovem Senador... "
"7","55","2021-09-16","RANDOLFE RODRIGUES","(PDT/CIDADANIA/REDE/REDE - AP)","(PDT/CIDADANIA/REDE/REDE - AP)","REDE","AP","","Cumprimentos de todos nós ao nosso Relator. "
"8","55","2021-09-16","OTTO ALENCAR","(PSD - BA)","(PSD - BA)","PSD","BA","","... espere aí, Randolfe – ao jovem Senador Renan Calheiros. Vida longa, saúde, paz e boa sorte na sua luta para preparar um relatório que seja, sem dúvida nenhuma, fidedigno a respeito da crise sanitária que se abateu sobre o País e todos esses crimes sanitários que aconteceram. Sr. Presidente, eu quero respaldar aí a palavra do Senador Humberto Costa. Só lembrando, como ele disse, são notícias que já foram publicadas e, no caso da subnotificação, o Senador Humberto lembra que foi ainda denunciado pelo ex-ministro Mandetta. O Mandetta, naquela época, ainda lá atrás, no início de 2020, estava denunciando a subnotificação dos casos de covid-19 nessa entidade hospitalar. Portanto, nós temos aqui as informações corretas com as gravações, os zaps, as mensagens e outras tantas coisas que precisam ser realmente apuradas. E nós esperávamos que Dr. Pedro Batista Júnior pudesse estar aqui hoje para enfrentar essas denúncias todas, que, na minha opinião, são muito graves. Portanto, era essa a colocação, sintonizada com o que o Humberto falou, o que eu queria colocar. "
"9","55","2021-09-16","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Obrigado, Senador Otto. Senador Alessandro. "
"10","55","2021-09-16","ALESSANDRO VIEIRA","(PDT/CIDADANIA/REDE/CIDADANIA - SE. Pela ordem.)","(PDT/CIDADANIA/REDE/CIDADANIA - SE. Pela ordem.)","CIDADANIA","SE","Pela ordem","Bom dia, Sr. Presidente. Parabenizo também o Sr. Relator pelo aniversário. Saúde para V. Exa.! Primeiro, Presidente, fazer um registro oportuno e conectado com a nossa CPI. Hoje, em Aracaju, foi apresentada a denúncia por fraudes no Hospital de Campanha de Aracaju: corrupção, estelionato, falsificação de documento, fraude na licitação. A cópia de toda essa denúncia já vai ser, por determinação da Justiça, encaminhada a esta CPI, dando consequência àquilo que nós falamos aqui: a tentativa de fazer a apuração, sim, das fraudes, dos eventuais desvios de recursos em Estados e Municípios, respeitados os limites constitucionais já atribuídos e já registrados pelo Supremo Tribunal Federal. No tocante à questão da Prevent Senior, Sr. Presidente, nós temos uma situação gravíssima; os dados, os prints de conversas, os áudios, os relatos de médicos são aterradores, uma coisa fora do normal, um desrespeito à vida, um descumprimento da obrigação ética e novamente uma clara conexão com uma estratégia de contaminação de rebanho da população. Utilizaram um hospital e um plano de saúde como campo de teste de estratégias estapafúrdias, enlouquecidas, que não tinham nenhum respaldo científico e tinham conexão direta com o gabinete da Presidência da República, sob o ponto de vista de divulgação desses dados falsos para validar teorias, para insistir, na cabeça das pessoas, que era possível fazer um tratamento preventivo precoce, que, segundo relatos, até hoje essa instituição promove. Até hoje, envia para as pessoas, independentemente de diagnóstico, esses medicamentos que comprovadamente não têm a utilidade que se alega. Então, eu me somo ao pleito anterior dos colegas. É importante ter a oitiva desse cidadão aqui, ninguém pode estar acima da lei. Ele tem que sentar naquela cadeira ali, que hoje está vazia, e prestar esclarecimentos para a sociedade.         E faço mais um registro no sentido de que V. Exa. avalie a possibilidade de condução coercitiva. Ao impetrar o habeas corpus perante o Supremo, faltou o impetrante, o Dr. Pedro, e seu patrono, seu advogado, com a lealdade processual devida, porque perante o Supremo ele não alegou a questão de prazo para intimação: ele pediu o respeito ao direito da não autoincriminação. Então é muito claro o objetivo protelatório, escudado numa expectativa de que a CPI não tenha tempo para poder ouvir esse tipo de coisa. Tem tempo, precisa ouvir, e não podemos deixar passar essas coisas, não. Os crimes que essa turma cometeu são gravíssimos, são crimes contra a humanidade e precisam ser inteiramente investigados e responsabilizados, Sr. Presidente. "
