"","reuniao","data","nome","funcao_blocoPar","BlocoParl","partido","estado","complemento","fala"
"1","7","2021-05-12","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM. Fala da Presidência.)","PSD","AM","Fala da Presidência","Havendo número regimental, declaro aberta a 7ª Reunião da Comissão Parlamentar de Inquérito criada pelos Requerimentos 1.371 e 1.372, de 2021, para apurar as ações e omissões do Governo Federal no enfrentamento da pandemia da Covid-19, bem como as cometidas por administradores públicos federais, estaduais e municipais, no trato com a coisa pública, durante a vigência da calamidade originada pela pandemia do coronavírus. A presente reunião destina-se à oitiva do Sr. Fabio Wajngarten, ex-Secretário Especial de Comunicação Social da Presidência. Havendo número regimental, coloco em votação as Atas da 4ª, 5ª e 6ª Reuniões, solicitando a dispensa de suas leituras. Os Srs. Senadores que as aprovam permaneçam como se encontram.  As atas estão aprovadas.  Nós estamos iniciando antes para que a gente possa discutir alguma situação que os Senadores... Para que a gente inicie às 10h, pontualmente, a oitiva do Sr. Fabio Wajngarten... Foi isto que nós acordamos a partir de ontem, que nós iríamos iniciar mais cedo, para não atrasarmos as oitivas. "
"2","7","2021-05-12","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO)","Bloco Parlamentar Vanguarda","DEM","RO","","Sr. Presidente, eu solicito a palavra pela ordem, na forma... "
"3","7","2021-05-12","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM. Fala da Presidência.)","PSD","AM","Fala da Presidência","Pois não, Senador Marcos Rogério. Depois fala o Senador Humberto Costa. "
"4","7","2021-05-12","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO. Pela ordem.)","Bloco Parlamentar Vanguarda","DEM","RO","Pela ordem","O pedido se dá na forma do art. 14, inciso X, alínea ""a"", do Regimento Interno do Senado Federal, para indagar de V. Exa. quando será convocada a reunião deliberativa deste Colegiado destinada a votar os requerimentos de convocação de autoridades estaduais e municipais, para falar a respeito de irregularidades na utilização de repasses federais para o combate à Covid-19.         É sabido por todos que o requerimento do Senador Girão também tem como foco a investigação da correta aplicação dos recursos federais no âmbito dos Estados e Municípios. Só para se ter ideia, Sr. Presidente, somente até outubro do ano passado, foram realizadas 51 operações da Polícia Federal abrangendo 18 Estados da Federação, com operações em prefeituras e governos estaduais. Isso representa, nessas investigações, apenas nessas, a movimentação de cerca de R$2 bilhões em recursos públicos destinados ao combate à Covid. Há suspeita de superfaturamento na aquisição de insumos para prevenção e combate à pandemia, fraudes nas compras de respiradores, superfaturamento em contratos para a compra de máscaras, entre outros. Portanto, Sr. Presidente, a convocação de autoridades estaduais e municipais é medida urgente. Veja o caso do Estado do Amazonas, Sr. Presidente. É tão grave a situação que levou a Operação Sangria – deflagrada pela Polícia Federal em conjunto com a Controladoria-Geral da União e Ministério Público Federal, com o objetivo de investigar desvios de recursos – a determinar busca e apreensão na casa de secretários, na residência do Governador, no palácio, tudo autorizado pelo Ministro Francisco Falcão, do STJ. Foi pedida a prisão do próprio Governador, há pedido de afastamento do Governador do cargo. Portanto, Sr. Presidente, nós estamos diante de situações gravíssimas. Segundo a Polícia Federal, os ilícitos envolvem desvios de recursos públicos da ordem de, no mínimo, R$3 milhões. Eu sei que V. Exa. tem tido zelo na condução dos trabalhos desta CPI. Nós já aprovamos dois requerimentos relativos ao Estado do Amazonas, queremos aprovar em relação a outros Estados da Federação. Mas, veja, esse Governador tem pedido de afastamento do cargo! A situação, portanto, é uma situação gravíssima, e eu queria fazer um apelo a V. Exa. que declinasse aos membros desta CPI em que momento nós vamos colocar para votação o requerimento de convocação do Governador do Estado do Amazonas. E V. Exa. já deixou claro para esta Comissão que não atua aqui para blindar o Estado de V. Exa., porque nós já aprovamos dois requerimentos de lá, mas eu queria que V. Exa. sinalizasse para a Comissão quando é que nós vamos pautar a convocação do Governador. Começando por esse, que é uma situação mais evidente, e já há elementos robustecendo os trabalhos da CPI, mas eu tenho aqui a relação de todas as outras operações da Polícia Federal que aconteceram no âmbito dos Estados: o que se apurou, o que se detectou, quais são as fundadas suspeitas que há. Portanto, é a palavra pela ordem que faço a V. Exa., rogando que possamos ter data e hora para votar esses requerimentos, também fazendo com que essa investigação se aprofunde na busca de possíveis malfeitos que aconteceram nos Estados e Municípios. Agradeço a V. Exa.         "
"5","7","2021-05-12","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","A CPI, criada inicialmente pelo Senador Randolfe e depois apensada pelo Senador Eduardo Girão, é muito clara. E V. Exa. fala bem: eu não tenho blindado ninguém. Até porque, se foi convocado alguém de algum Estado, foi do Estado do Amazonas. De outro Estado, ninguém, nenhum secretário, nenhum assessor, ninguém. O que eu pedi ontem ao Senador Eduardo Girão é a mesma resposta que eu darei à V. Exa.: eu só estou aguardando o pedido de informações que fizemos a todos os Estados, para que V. Exa. tenha acesso, e, no início de junho, depois de ouvidas as pessoas que já estão convocadas, o Secretário de Saúde do Estado do Amazonas será chamado para ser ouvido. Posteriormente, não tenha dúvida nenhuma de que todos esses requerimentos que V. Exa. está pedindo serão encaminhados para que sejam analisados por V. Exa. e a gente possa votar e não deixar absolutamente nada que tenha que ser investigado por esta Comissão. Nós vamos investigar tudo e todos, sem nos preocuparmos com isso. Não há preocupação de blindagem. Eu só pedi esse... Ontem eu pedi ao Senador Eduardo Girão – no mesmo caminho que V. Exa. está fazendo – para esperar somente as informações para, baseado nas informações a que nós vamos ter acesso, fazer alguma coisa realmente polposa. Em relação ao Estado do Amazonas, é diferente. O Estado do Amazonas está sendo investigado pela falta de oxigênio também, correto? Ali, quando o Senador Randolfe fez a CPI... Aliás, ele pediu assinaturas baseado em possíveis omissões do Governo Federal e no problema – e todos vocês foram solidários ao meu Estado – relativo à falta de oxigênio que houve lá. E nós temos que apurar o que houve, aí temos que saber de produção de oxigênio, uma série de coisas. Tanto é que o secretário de saúde já está convocado para vir aqui prestar depoimento para esta CPI. E os Governadores ou qualquer outra pessoa que tenha que ser chamada não terão, de forma nenhuma, por parte da Mesa, nenhum tipo de preocupação. Eu acho que ontem ficou claro que quem quer falar a verdade vem aqui e sai aplaudido por todos, porque o Presidente da Anvisa veio aqui, não se escusou de nenhuma resposta, não tangenciou em nenhuma resposta, falou aquilo que pensava e todos nós, seja independente, oposição, situação, achamos que ele fez o caminho certo. Então, não vejo problema de as pessoas virem aqui e falarem a verdade. "
"6","7","2021-05-12","HUMBERTO COSTA","(Bloco Parlamentar da Resistência Democrática/PT - PE)","Bloco Parlamentar da Resistência Democrática","PT","PE","","Pela ordem, Presidente. "
"7","7","2021-05-12","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Senador Humberto, depois Senador Girão e depois Senador Ciro, pelos pedidos. Senador Humberto, por favor. "
"8","7","2021-05-12","HUMBERTO COSTA","(Bloco Parlamentar da Resistência Democrática/PT - PE. Pela ordem.)","Bloco Parlamentar da Resistência Democrática","PT","PE","Pela ordem","Pois não. Sr. Presidente, na verdade, eu quero abordar uma outra questão, que também está vinculada ao tema dos Estados e dos Municípios. O Líder do PT, o Deputado Paulo Rocha, fez uma solicitação à Consultoria Jurídica do Senado Federal sobre o alcance da decisão relativa à CPI poder investigar ou não Estados e Municípios. E, mais do que isso, nós solicitamos que se estabelecessem os limites que devem ser impostos aos requerimentos de informação que são endereçados aos Estados, ao Distrito Federal e aos Municípios no âmbito da CPI da pandemia.         Eu estou aqui com a nota informativa que, a julgar que isso aqui reflita, de fato, a verdade dos fatos, os pedidos de informação, muitos que nós fizemos, teriam que ser refeitos, refeitos! Como certamente alguns já foram para Estados e Municípios, é importante que, se tiverem chegado, permaneçam sob sigilo, inclusive, para os integrantes da CPI. Por quê? Porque essa informação da secretaria, da assessoria jurídica do Senado estabelece que só poderemos buscar informações sobre temas relativos à aplicação do recurso financeiro para a pandemia que tenha sido do Governo Federal. Então, há uma série de determinações aqui que seria bom que V. Exa. visse. "
"9","7","2021-05-12","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","No meu entendimento, Senador Humberto – E eu acho que, no entendimento de todos – são fatos correlatos em relação aos recursos específicos que foram repassados –, veja bem, os Governadores e Prefeitos têm que prestar esclarecimento a esta CPI dos recursos específicos que nós votamos aqui, no Senado, que foram repassados para eles... "
"10","7","2021-05-12","HUMBERTO COSTA","(Bloco Parlamentar da Resistência Democrática/PT - PE)","Bloco Parlamentar da Resistência Democrática","PT","PE","","Com certeza! "
