"","reuniao","data","nome","funcao_blocoPar","BlocoParl","partido","estado","complemento","fala"
"1","8","2021-05-13","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM. Fala da Presidência.)","PSD","AM","Fala da Presidência","Havendo número regimental, declaro aberta a 8ª Reunião da Comissão Parlamentar de Inquérito criada pelos Requerimentos 1.371 e 1.372, de 2021, para apurar as ações e omissões do Governo Federal no enfrentamento da pandemia da Covid-19, bem como as cometidas por administradores públicos federais, estaduais e municipais, no trato com a coisa pública, durante a vigência da calamidade originada pela pandemia do coronavírus. A presente reunião destina-se à votação de requerimentos e à oitiva do Sr. Carlos Murillo, Gerente-Geral da Pfizer na América Latina. Havendo número regimental, coloco em votação a Ata da 7ª Reunião, solicitando a dispensa de sua leitura. Os Srs. Senadores que a aprovam permaneçam como se encontram.  A ata está aprovada. Questão de ordem do Senador Izalci Lucas. "
"2","8","2021-05-13","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF. Pela ordem.)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","Pela ordem","Presidente, eu queria pedir a V. Exa... Eu fiz essa questão ontem, mas eu não tive a resposta. Nós temos mais de quase 30 documentos sigilosos já disponíveis. V. Exa. vai liberar hoje a...         "
"3","8","2021-05-13","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Nós teremos... Hoje, acho que esta sessão será um pouco mais curta, acredito eu. Eu conversei com o Relator, Senador Renan Calheiros, e com o Senador Randolfe, Vice-Presidente. Faremos uma reunião após esta sessão na minha sala, lá no meu gabinete. É pequeno o gabinete, mas a gente se acomoda para a gente determinar sigilos, essas coisas, responsabilidades e tal entre nós aqui e Senadores da Comissão. Então eu convido Senadores da Comissão para, logo após terminar aqui, a gente ir lá e definir a forma como vamos operar, até porque tem documentos sigilosos que nós não podemos expor. "
"4","8","2021-05-13","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","","Só para lembrar a V. Exa., a Casa tem... O Senador Renan já foi Presidente várias vezes e sabe que o Senado talvez tenha a maior tecnologia e o maior controle de tudo isso. "
"5","8","2021-05-13","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Sim. "
"6","8","2021-05-13","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","","Então, a gente já teve várias CPIs nessa situação. "
"7","8","2021-05-13","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Sim, sim. "
"8","8","2021-05-13","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","","O que a gente precisa mesmo só ter a senha, porque, acessou, já tem a digital de quem olhou, não é? "
"9","8","2021-05-13","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Hoje o Secretário que está responsável por isso estará lá, logo após a reunião, para que a gente possa fazer tudo isso, e V. Exa. já tenha aquilo que o senhor requereu – o requerimento já chegou – e tenha acesso. "
"10","8","2021-05-13","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","","Eu quero pedir mais uma a vez a V. Exa. mais um detalhe. Se V. Exa. puder fazer a defesa... Cada integrante tem direito a um assessor... "
"11","8","2021-05-13","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Sim. Não, é por partido. O PSDB tem direito a um assessor por partido. O que nós acertamos foi por partido, porque nós não temos condições de... Se houver 12, 13 Senadores aqui... Então, o PSD tem dois Senadores e tem um assessor; o PSDB tem dois Senadores e tem um assessor; o DEM tem um assessor; o MDB tem dois Senadores e tem um assessor. Foi o que nós... Só que a gente é maleável às vezes, o senhor está entendo? "
