"","reuniao","data","nome","funcao_blocoPar","BlocoParl","partido","estado","complemento","fala"
"1","28","2021-06-29","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM. Fala da Presidência.)","PSD","AM","Fala da Presidência","Havendo número regimental, declaro aberta a 28ª reunião da Comissão Parlamentar de Inquérito criada pelos Requerimentos 371 e 372, de 2021, para apurar as ações e omissões do Governo Federal no enfrentamento da pandemia da Covid-19, bem como outras ações e omissões cometidas por administradores públicos federais, estaduais e municipais no trato com a coisa pública durante a vigência da calamidade originada pela pandemia do coronavírus. A presente reunião destina-se à apreciação do requerimento que não será apreciado hoje – o requerimento será apreciado só amanhã – e ao depoimento do Deputado Estadual do Amazonas Fausto Vieira dos Santos Junior, em atendimento ao requerimento do Senador Marcos Rogério. A presença do Deputado Fausto Junior se dá aqui... E o escopo da CPI é muito claro em relação às primeiras investigações, que é em relação à omissão do Governo e aos fatos decorrentes no Estado do Amazonas – cita literalmente o Estado do Amazonas – pelos problemas que nós tivemos tanto na primeira onda, como na segunda onda da pandemia. E o Deputado Fausto Junior foi o Relator da CPI que investigou, do ano de 2011 até 2020, a saúde no Estado do Amazonas. Coincidentemente, em 2011, eu era Governador; em 2012, eu era Governador; e em 2013. Saí do Governo em março de 2014. Eu pergunto ao Relator se ele tem alguma coisa a falar. "
"2","28","2021-06-29","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL. Como Relator.)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","Como Relator","Sobre, Presidente? "
"3","28","2021-06-29","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Sobre nada. (Risos.) "
"4","28","2021-06-29","EDUARDO BRAGA","(Bloco Parlamentar Unidos pelo Brasil/MDB - AM)","Bloco Parlamentar Unidos pelo Brasil","MDB","AM","","Então, Presidente, me permita um ""pela ordem"", me permita um ""pela ordem"". "
"5","28","2021-06-29","RENAN CALHEIROS","(Bloco Parlamentar Unidos pelo Brasil/MDB - AL)","Bloco Parlamentar Unidos pelo Brasil","MDB","AL","","Nada, nada... Então, nada, nada. (Risos.) "
"6","28","2021-06-29","HUMBERTO COSTA","(Bloco Parlamentar da Resistência Democrática/PT - PE)","Bloco Parlamentar da Resistência Democrática","PT","PE","","É um peixe. "
"7","28","2021-06-29","EDUARDO BRAGA","(Bloco Parlamentar Unidos pelo Brasil/MDB - AM. Pela ordem.)","Bloco Parlamentar Unidos pelo Brasil","MDB","AM","Pela ordem","Presidente, me permita aqui um ""pela ordem"", para, primeiro, cumprimentar V. Exa. e dizer que, ainda há pouco, conversávamos, e V. Exa. me apresentava as razões necessárias para que seja apresentado o requerimento de prorrogação de CPI.         E eu quero aqui comunicar que não apenas como Senador, mas como Líder do MDB, estou, neste momento, apostando a minha assinatura de apoiamento à prorrogação da CPI. Por outro lado, Sr. Presidente, eu não poderia deixar de registrar hoje algo que está acontecendo, neste momento, na Agência Nacional de Energia Elétrica. Veja, Presidente, Srs. Senadores, Sras. Senadoras, pelo fato de o Governo não ter ligado as térmicas três, quatro meses atrás, nós estamos diante, hoje, de uma decisão da Aneel que penalizará, com um pênalti adicional na bandeira vermelha, todos os brasileiros. Acabei de dizer a técnicos da Aneel que isso é um absurdo, que o Governo deveria, através da ONS, através da EPE, tomar as suas providências, e não penalizar o povo com um pênalti adicional, para que o povo, com medo do preço da energia elétrica, não consuma energia para não haver racionamento. "
"8","28","2021-06-29","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Senador Eduardo, não lhe interrompendo, mas... Para quem está nos vendo, o que é pênalti adicional? "
"9","28","2021-06-29","EDUARDO BRAGA","(Bloco Parlamentar Unidos pelo Brasil/MDB - AM)","Bloco Parlamentar Unidos pelo Brasil","MDB","AM","","É o seguinte: se a bandeira vermelha, que já era para ser ligada em momentos críticos, custaria nove, estão querendo cobrar onze, e esses onze são para pagar pela negligência de não terem ligado as térmicas três, quatro meses atrás, para que nós pudéssemos ter um planejamento nos reservatórios de água, portanto, energia suficiente. Eu quero aqui fazer esse alerta, porque, mais tarde, falaremos sobre isso na sessão deliberativa do Senado, mas esse é um caso grave, crítico, que pressionará a inflação para cima e prejudicará milhões de brasileiros. Por fim, Sr. Presidente, o meu pela ordem é para saudar o Deputado Fausto, Deputado do Estado do Amazonas, Deputado do MDB, Relator da CPI da Assembleia Legislativa que tratou da questão do Covid. Todos nós, aqui nesta Comissão, Sr. Presidente, ficamos, como o resto do Brasil, penalizados com aquilo a que assistimos no Amazonas. Lamentavelmente, o nosso Governador não nos deu a oportunidade de vir à CPI responder aos amazonenses e aos brasileiros o que levou à falta de oxigênio no Amazonas, o que levou à compra de ventiladores em lojas de vinho no Amazonas e o que o levou a, mesmo tendo dinheiro, não aplicar esses recursos para salvar vidas. Mas, hoje, esperamos que, com a presença do Relator da CPI, nós tenhamos mais informações e que fique cada vez mais claro que, no Amazonas, nós vivemos, meu querido Presidente Omar, uma tragédia pela falta de competência, pela inépcia e pela irresponsabilidade daqueles que nos governam, além, obviamente, de pelos equívocos, negacionismo e tantas coisas que nós temos visto de crimes contra a saúde pública praticados pelo Ministério da Saúde. Era isso, Sr. Presidente. "
"10","28","2021-06-29","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Senador, a CPI convocou o Governador do Estado do Amazonas e, por uma decisão da Justiça, que nós respeitamos, mas recorremos da decisão...         Esta CPI recorreu da decisão, e a gente aguarda uma decisão sobre o que nós recorremos, para ter a presença aqui do Governador do Amazonas, para que ele possa esclarecer fatos decorrentes do que aconteceu no Estado do Amazonas. É importante ressaltar que a presença dele, aqui, seria uma oportunidade única que ele teria na vida, para explicar o que realmente se passou, e não ficar protegendo pessoas que levaram programas, lá, do Governo Federal que, em vez de ajudar, mataram amazonenses, como o TraTecov, o tratamento precoce e outras coisas mais, em vez de terem colocado oxigênio e terem realmente se mobilizado, Governo Estadual e Federal, para trazer oxigênio para o Estado do Amazonas. Eu... "
"11","28","2021-06-29","EDUARDO BRAGA","(Bloco Parlamentar Unidos pelo Brasil/MDB - AM)","Bloco Parlamentar Unidos pelo Brasil","MDB","AM","","Presidente, pela ordem, Presidente. "
"12","28","2021-06-29","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Pois não, Senador Eduardo. "
