"","reuniao","data","nome","funcao_blocoPar","BlocoParl","partido","estado","complemento","fala"
"1","9","2021-05-18","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM. Fala da Presidência.)","PSD","AM","Fala da Presidência","Havendo número regimental, declaro aberta a 9ª Reunião da Comissão Parlamentar de Inquérito criada pelos Requerimentos 1.371 e 1.372, de 2021, para apurar as ações e omissões do Governo Federal no enfrentamento da pandemia da Covid-19, bem como as cometidas por administradores públicos federais, estaduais e municipais, no trato com a coisa pública, durante a vigência da calamidade originada pela pandemia do coronavírus. A presente reunião destina-se à apreciação de requerimentos e à oitiva do Sr. Ernesto Araújo, ex-Ministro das Relações Exteriores. Senador Marcos Rogério, V. Exa. poderia dar presença no painel?  Nós temos requerimentos de oitivas aqui. Convocação do Coronel Antônio Elcio Franco Filho: os Requerimentos 70, do Senador Otto Alencar; 119, do Senador Girão; 436, do Senador Randolfe; e 504 do Senador Humberto Costa.         Convocação do Sr. Helio Angotti Neto, Secretário de Ciência, Tecnologia, Inovação e Insumos Estratégicos do Ministério da Saúde: Requerimento 326, do Senador Alessandro Vieira; Requerimento 506, do Senador Marcos do Val; Requerimento 511, do Senador Humberto Costa. Requerimento 526, do Senador Randolfe; Requerimento 527, do Senador Humberto; 528, do Senador Humberto; 529, do Senador Humberto; 533, do Senador Alessandro Vieira; 534, do Senador Omar Aziz; 541, do Senador Humberto Costa; 542, do Senador Humberto Costa; 543, do Senador Humberto Costa; 548 do Senador Alessandro Vieira; 557, do Senador Humberto Costa; e 559, do Senador Randolfe. Ainda há o Requerimento 521, de autoria do Senador... Este aqui, não. Os que aprovam os requerimentos... Pois não. "
"2","9","2021-05-18","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO. Pela ordem.)","Bloco Parlamentar Vanguarda","DEM","RO","Pela ordem","Esses requerimentos todos estão pautados? "
"3","9","2021-05-18","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Estão.  Ah, não... Os requerimentos de informação são extrapauta. "
"4","9","2021-05-18","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO)","Bloco Parlamentar Vanguarda","DEM","RO","","O que nós estamos votando agora? O extrapauta? "
"5","9","2021-05-18","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Sem problema nenhum. Votaremos quinta-feira o extrapauta. "
"6","9","2021-05-18","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO)","Bloco Parlamentar Vanguarda","DEM","RO","","Quanto aos de informações, sem problemas, Presidente, mas o de convocação sempre... "
"7","9","2021-05-18","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Sem problema nenhum. Então, retira o...  De informações não têm problema, não é? "
"8","9","2021-05-18","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO)","Bloco Parlamentar Vanguarda","DEM","RO","","Não, os de informação não têm problema. Só em relação à questão de convocação, porque aí tem que... "
"9","9","2021-05-18","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Os de convocação nós vamos... Nós temos já. "
"10","9","2021-05-18","MARCOS ROGÉRIO","(Bloco Parlamentar Vanguarda/DEM - RO)","Bloco Parlamentar Vanguarda","DEM","RO","","Porque a gente faz aquele entendimento de lado a lado. "
