"","reuniao","data","nome","funcao_blocoPar","BlocoParl","partido","estado","complemento","fala"
"1","10","2021-05-20","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM. Fala da Presidência.)","PSD","AM","Fala da Presidência","Bom dia, Srs. Senadores, Sras. Senadoras. Declaro reaberta a 10ª Reunião da Comissão Parlamentar de Inquérito criada pelos Requerimentos 1.371... (Soa a campainha.) "
"2","10","2021-05-20","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Eu vou pedir para as pessoas que estão aí atrás para que façam um pouquinho de silêncio, porque eu não estou nem me ouvindo aqui, imaginem vocês. ... Requerimentos 1.371 e 1.372, de 2021, para apurar as ações e omissões do Governo Federal no enfrentamento da Pandemia da Covid-19, bem como as cometidas por administradores públicos federais, estaduais e municipais, no trato com a coisa pública, durante a vigência da calamidade originada pela pandemia do coronavírus. Bem, nós iríamos votar requerimentos hoje e a proposta que a Mesa faz – eu já conversei com alguns Senadores – é que hoje nós já, a partir de 10h, comecemos a ouvir o ex-Ministro Pazuello; na terça-feira, está aqui marcado para a Dra. Mayra; na quarta-feira, nós tiraríamos o dia para votar requerimentos e convocações, porque tem muitos requerimentos que vai ter discussão, então não ouviríamos ninguém, só votaríamos, na quarta-feira; e, na quinta, nós prosseguiríamos ouvindo. Eu conversei com alguns Senadores. Acharam que a proposta é boa, porque nós vamos perder muito tempo discutindo. Tem nomes que são consenso, tem outros que não são, então acho melhor nós fazermos isso numa sessão inteira. E eu quero colocar aqui à aprovação dos Srs. Senadores e Sras. Senadoras esta questão: que na quarta-feira que vem... "
"3","10","2021-05-20","ELIZIANE GAMA","(Bloco Parlamentar Senado Independente/CIDADANIA - MA)","Bloco Parlamentar Senado Independente","CIDADANIA","MA","","Sr. Presidente... "
"4","10","2021-05-20","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","... em vez de a gente discutir isso hoje, quarta-feira a gente tiraria a sessão para a gente discutir essas questões. "
"5","10","2021-05-20","ELIZIANE GAMA","(Bloco Parlamentar Senado Independente/CIDADANIA - MA. Pela ordem.)","Bloco Parlamentar Senado Independente","CIDADANIA","MA","Pela ordem","Sr. Presidente, só reafirmando, não sou membro da Comissão... "
"6","10","2021-05-20","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Mas V. Exa. pode falar a hora que quiser. "
"7","10","2021-05-20","ELIZIANE GAMA","(Bloco Parlamentar Senado Independente/CIDADANIA - MA)","Bloco Parlamentar Senado Independente","CIDADANIA","MA","","Mas eu quero apenas fazer um pedido aqui a V. Exa. – a gente está vindo inclusive presencialmente: que, de repente, esse dia especificamente de aprovação de requerimentos pudesse ficar para quinta-feira. Ficaria, terça e quarta, oitiva; e, na quinta-feira, que é o último dia da semana, ficaria a concentração de debates e aprovação de requerimentos, porque aí daria também a opção aos Parlamentares que queiram retornar aos seus Estados com antecedência, se for o caso, e participar de remota aí pela votação dos requerimentos, se for possível. "
"8","10","2021-05-20","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Eu aceitaria com o maior prazer, Senadora; o problema é o prazo para a gente chamar algum convidado. Nós temos que ter um prazo para chamá-los e, na quinta-feira, já ficaria muito apertado. Então, é essa a questão. O pedido de informações nem tanto, mas os convites e convocados, sim, nós temos um tempo para avisá-los, porque, muitas vezes, a pessoa... A gente avisa com uma rapidez e ele pode justificar dizendo: ""Olha, eu não posso ir porque aconteceu isso"". Então, é essa a questão, Senadora.         Infelizmente, nós temos esse tipo de problema aqui. "
"9","10","2021-05-20","ELIZIANE GAMA","(Bloco Parlamentar Senado Independente/CIDADANIA - MA)","Bloco Parlamentar Senado Independente","CIDADANIA","MA","","É... "
"10","10","2021-05-20","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Não tem jeito. (Risos.) "
"11","10","2021-05-20","ELIZIANE GAMA","(Bloco Parlamentar Senado Independente/CIDADANIA - MA)","Bloco Parlamentar Senado Independente","CIDADANIA","MA","","Eu só queria ouvir... Eu, infelizmente... (Intervenção fora do microfone.) "
"12","10","2021-05-20","ELIZIANE GAMA","(Bloco Parlamentar Senado Independente/CIDADANIA - MA)","Bloco Parlamentar Senado Independente","CIDADANIA","MA","","Não, eu estou calma. Eu sempre sou calma, Senador Eduardo Braga. Eu não sei de onde saiu essa ideia de que eu não sou calma, gente. "
"13","10","2021-05-20","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Não, não, Deus o livre. "
"14","10","2021-05-20","ELIZIANE GAMA","(Bloco Parlamentar Senado Independente/CIDADANIA - MA)","Bloco Parlamentar Senado Independente","CIDADANIA","MA","","Isso é uma calúnia contra mim. "
"15","10","2021-05-20","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Calúnia... Você é uma aguerrida! (Intervenção fora do microfone.) "
"16","10","2021-05-20","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Você é uma aguerrida. "
"17","10","2021-05-20","ELIZIANE GAMA","(Bloco Parlamentar Senado Independente/CIDADANIA - MA)","Bloco Parlamentar Senado Independente","CIDADANIA","MA","","Sr. Presidente... "
